5;1
GDAS;20;10;8;0;0
GDAS;20;10;15;0;0
GDAS;20;10;22;0;0
GDAS;20;10;29;0;0
GDAS;20;11;1;0;0
3;FORWARD;OMEGA
20;10;18;0;62.085;49.588;100.0
20;10;18;0;62.085;49.588;500.0
20;10;18;0;62.085;49.588;1000.0
1;PRESSURE
1;1;20;10;18;0;0;0;0.0;62.085;49.588;100.0;990.0
2;1;20;10;18;0;0;0;0.0;62.085;49.588;500.0;941.1
3;1;20;10;18;0;0;0;0.0;62.085;49.588;1000.0;883.6
1;1;20;10;18;1;0;1;1.0;62.229;49.836;83.1;990.8
2;1;20;10;18;1;0;1;1.0;62.267;50.326;488.9;939.8
3;1;20;10;18;1;0;1;1.0;62.210;50.462;990.4;881.5
1;1;20;10;18;2;0;2;2.0;62.372;50.068;68.8;990.6
2;1;20;10;18;2;0;2;2.0;62.458;51.078;499.9;933.8
3;1;20;10;18;2;0;2;2.0;62.325;51.342;1008.5;875.5
1;1;20;10;18;3;0;3;3.0;62.519;50.299;59.3;989.3
2;1;20;10;18;3;0;3;3.0;62.653;51.849;510.5;931.5
3;1;20;10;18;3;0;3;3.0;62.429;52.240;1013.0;874.0
1;1;20;10;18;4;0;2;4.0;62.667;50.541;53.4;989.1
2;1;20;10;18;4;0;2;4.0;62.849;52.625;499.8;928.7
3;1;20;10;18;4;0;2;4.0;62.518;53.165;1000.7;872.8
1;1;20;10;18;5;0;1;5.0;62.812;50.795;50.5;989.6
2;1;20;10;18;5;0;1;5.0;63.049;53.414;470.3;932.1
3;1;20;10;18;5;0;1;5.0;62.602;54.118;988.4;875.4
1;1;20;10;18;6;0;0;6.0;62.955;51.062;49.8;990.1
2;1;20;10;18;6;0;0;6.0;63.250;54.183;439.5;939.7
3;1;20;10;18;6;0;0;6.0;62.680;55.114;1015.0;872.2
1;1;20;10;18;7;0;1;7.0;63.097;51.334;49.2;988.2
2;1;20;10;18;7;0;1;7.0;63.453;54.903;430.1;937.8
3;1;20;10;18;7;0;1;7.0;62.750;56.110;1083.7;867.5
1;1;20;10;18;8;0;2;8.0;63.237;51.599;52.2;986.1
2;1;20;10;18;8;0;2;8.0;63.646;55.568;427.4;940.2
3;1;20;10;18;8;0;2;8.0;62.812;57.101;1154.4;858.8
1;1;20;10;18;9;0;3;9.0;63.377;51.864;63.8;983.7
2;1;20;10;18;9;0;3;9.0;63.821;56.190;418.4;943.9
3;1;20;10;18;9;0;3;9.0;62.855;58.161;1194.3;837.9
1;1;20;10;18;10;0;2;10.0;63.518;52.128;86.3;978.6
2;1;20;10;18;10;0;2;10.0;63.985;56.774;428.7;947.5
3;1;20;10;18;10;0;2;10.0;62.871;59.383;1107.1;845.0
1;1;20;10;18;11;0;1;11.0;63.662;52.386;102.0;975.4
2;1;20;10;18;11;0;1;11.0;64.133;57.360;467.3;940.0
3;1;20;10;18;11;0;1;11.0;62.852;60.576;1135.9;864.0
1;1;20;10;18;12;0;0;12.0;63.805;52.626;101.9;975.7
2;1;20;10;18;12;0;0;12.0;64.254;58.003;546.9;924.3
3;1;20;10;18;12;0;0;12.0;62.776;61.668;1146.2;868.7
1;1;20;10;18;13;0;1;13.0;63.939;52.825;88.9;978.5
2;1;20;10;18;13;0;1;13.0;64.337;58.684;700.8;892.9
3;1;20;10;18;13;0;1;13.0;62.682;62.685;1144.3;870.6
1;1;20;10;18;14;0;2;14.0;64.058;52.962;73.4;982.1
2;1;20;10;18;14;0;2;14.0;64.366;59.358;853.3;850.5
3;1;20;10;18;14;0;2;14.0;62.594;63.655;1106.1;877.6
1;1;20;10;18;15;0;3;15.0;64.164;53.037;62.8;984.0
2;1;20;10;18;15;0;3;15.0;64.322;60.122;572.8;873.2
3;1;20;10;18;15;0;3;15.0;62.489;64.620;1079.7;880.3
1;1;20;10;18;16;0;2;16.0;64.260;53.053;57.7;984.2
2;1;20;10;18;16;0;2;16.0;64.321;60.749;307.6;934.1
3;1;20;10;18;16;0;2;16.0;62.392;65.542;1046.1;880.6
1;1;20;10;18;17;0;1;17.0;64.346;53.011;56.5;983.9
2;1;20;10;18;17;0;1;17.0;64.368;61.183;195.4;955.6
3;1;20;10;18;17;0;1;17.0;62.312;66.389;996.4;888.9
1;1;20;10;18;18;0;0;18.0;64.427;52.914;57.6;983.0
2;1;20;10;18;18;0;0;18.0;64.427;61.515;139.3;965.7
3;1;20;10;18;18;0;0;18.0;62.212;67.161;986.7;893.6
1;1;20;10;18;19;0;1;19.0;64.503;52.770;58.1;982.8
2;1;20;10;18;19;0;1;19.0;64.474;61.757;114.4;972.2
