5;1
GDAS;20;9;29;0;0
GDAS;20;10;1;0;0
GDAS;20;10;8;0;0
GDAS;20;10;15;0;0
GDAS;20;10;22;0;0
3;FORWARD;OMEGA
20;10;1;0;62.085;49.588;100.0
20;10;1;0;62.085;49.588;500.0
20;10;1;0;62.085;49.588;1000.0
1;PRESSURE
1;1;20;10;1;0;0;0;0.0;62.085;49.588;100.0;1004.3
2;1;20;10;1;0;0;0;0.0;62.085;49.588;500.0;958.7
3;1;20;10;1;0;0;0;0.0;62.085;49.588;1000.0;902.9
1;1;20;10;1;1;0;1;1.0;62.195;49.804;99.5;1003.3
2;1;20;10;1;1;0;1;1.0;62.177;50.060;509.5;956.7
3;1;20;10;1;1;0;1;1.0;62.239;50.100;1000.1;900.5
1;1;20;10;1;2;0;2;2.0;62.315;50.021;99.3;1002.6
2;1;20;10;1;2;0;2;2.0;62.288;50.515;521.1;952.1
3;1;20;10;1;2;0;2;2.0;62.397;50.656;999.1;898.3
1;1;20;10;1;3;0;3;3.0;62.445;50.245;101.4;1000.7
2;1;20;10;1;3;0;3;3.0;62.429;50.975;538.5;947.5
3;1;20;10;1;3;0;3;3.0;62.560;51.279;1009.0;895.3
1;1;20;10;1;4;0;2;4.0;62.587;50.481;106.2;998.5
2;1;20;10;1;4;0;2;4.0;62.596;51.480;559.2;944.3
3;1;20;10;1;4;0;2;4.0;62.717;51.963;1027.4;893.0
1;1;20;10;1;5;0;1;5.0;62.736;50.729;111.1;996.5
2;1;20;10;1;5;0;1;5.0;62.778;52.067;590.6;941.7
3;1;20;10;1;5;0;1;5.0;62.864;52.706;999.0;885.7
1;1;20;10;1;6;0;0;6.0;62.893;50.997;113.3;995.1
2;1;20;10;1;6;0;0;6.0;62.968;52.811;587.5;930.9
3;1;20;10;1;6;0;0;6.0;63.010;53.528;874.8;906.3
1;1;20;10;1;7;0;1;7.0;63.049;51.295;118.7;994.0
2;1;20;10;1;7;0;1;7.0;63.162;53.581;526.8;944.9
3;1;20;10;1;7;0;1;7.0;63.153;54.335;802.7;915.1
1;1;20;10;1;8;0;2;8.0;63.197;51.630;131.8;990.8
2;1;20;10;1;8;0;2;8.0;63.342;54.245;491.4;949.7
3;1;20;10;1;8;0;2;8.0;63.276;55.109;783.5;913.5
1;1;20;10;1;9;0;3;9.0;63.339;52.007;147.0;987.6
2;1;20;10;1;9;0;3;9.0;63.507;54.873;478.5;948.5
3;1;20;10;1;9;0;3;9.0;63.382;55.872;783.5;916.9
1;1;20;10;1;10;0;2;10.0;63.470;52.418;154.5;985.3
2;1;20;10;1;10;0;2;10.0;63.668;55.507;479.9;949.8
3;1;20;10;1;10;0;2;10.0;63.479;56.628;803.1;917.6
1;1;20;10;1;11;0;1;11.0;63.580;52.842;144.1;986.7
2;1;20;10;1;11;0;1;11.0;63.827;56.158;480.2;951.6
3;1;20;10;1;11;0;1;11.0;63.570;57.389;841.1;909.5
1;1;20;10;1;12;0;0;12.0;63.670;53.263;124.2;991.1
2;1;20;10;1;12;0;0;12.0;63.997;56.815;480.3;956.2
3;1;20;10;1;12;0;0;12.0;63.643;58.199;891.5;893.3
1;1;20;10;1;13;0;1;13.0;63.737;53.694;120.7;992.1
2;1;20;10;1;13;0;1;13.0;64.166;57.514;503.3;949.3
3;1;20;10;1;13;0;1;13.0;63.699;59.104;1015.2;866.3
1;1;20;10;1;14;0;2;14.0;63.767;54.139;137.7;989.8
2;1;20;10;1;14;0;2;14.0;64.312;58.345;623.7;925.8
3;1;20;10;1;14;0;2;14.0;63.707;60.153;907.7;882.3
1;1;20;10;1;15;0;3;15.0;63.764;54.611;169.8;985.4
2;1;20;10;1;15;0;3;15.0;64.416;59.312;864.6;868.8
3;1;20;10;1;15;0;3;15.0;63.678;61.121;755.4;928.1
1;1;20;10;1;16;0;2;16.0;63.755;55.149;219.0;978.8
2;1;20;10;1;16;0;2;16.0;64.433;60.362;772.2;871.3
3;1;20;10;1;16;0;2;16.0;63.640;61.940;722.5;929.6
1;1;20;10;1;17;0;1;17.0;63.739;55.731;253.7;974.8
