5;1
GDAS;20;11;1;0;0
GDAS;20;11;8;0;0
GDAS;20;11;15;0;0
GDAS;20;11;22;0;0
GDAS;20;11;29;0;0
3;FORWARD;OMEGA
20;11;12;0;62.085;49.588;100.0
20;11;12;0;62.085;49.588;500.0
20;11;12;0;62.085;49.588;1000.0
1;PRESSURE
1;1;20;11;12;0;0;0;0.0;62.085;49.588;100.0;988.8
2;1;20;11;12;0;0;0;0.0;62.085;49.588;500.0;939.8
3;1;20;11;12;0;0;0;0.0;62.085;49.588;1000.0;881.7
1;1;20;11;12;1;0;1;1.0;61.909;49.862;109.5;987.7
2;1;20;11;12;1;0;1;1.0;61.708;49.972;520.5;934.6
3;1;20;11;12;1;0;1;1.0;61.665;49.893;1036.7;872.3
1;1;20;11;12;2;0;2;2.0;61.712;50.149;117.1;983.7
2;1;20;11;12;2;0;2;2.0;61.330;50.365;528.1;930.4
3;1;20;11;12;2;0;2;2.0;61.237;50.193;1042.4;871.0
1;1;20;11;12;3;0;3;3.0;61.510;50.436;120.0;980.8
2;1;20;11;12;3;0;3;3.0;60.964;50.759;525.7;927.9
3;1;20;11;12;3;0;3;3.0;60.806;50.536;1050.8;868.0
1;1;20;11;12;4;0;2;4.0;61.304;50.727;122.0;979.1
2;1;20;11;12;4;0;2;4.0;60.601;51.157;521.0;927.1
3;1;20;11;12;4;0;2;4.0;60.364;50.898;1057.7;862.9
1;1;20;11;12;5;0;1;5.0;61.089;51.016;125.9;977.6
2;1;20;11;12;5;0;1;5.0;60.241;51.571;522.1;923.7
3;1;20;11;12;5;0;1;5.0;59.926;51.268;1075.0;860.7
1;1;20;11;12;6;0;0;6.0;60.871;51.298;127.5;975.7
2;1;20;11;12;6;0;0;6.0;59.887;51.985;510.4;921.5
3;1;20;11;12;6;0;0;6.0;59.503;51.638;1141.2;857.2
1;1;20;11;12;7;0;1;7.0;60.653;51.600;127.3;974.4
2;1;20;11;12;7;0;1;7.0;59.559;52.390;492.7;927.5
3;1;20;11;12;7;0;1;7.0;59.068;52.004;1185.8;840.2
1;1;20;11;12;8;0;2;8.0;60.436;51.928;125.0;972.4
2;1;20;11;12;8;0;2;8.0;59.264;52.803;480.2;928.2
3;1;20;11;12;8;0;2;8.0;58.654;52.379;1168.5;849.8
1;1;20;11;12;9;0;3;9.0;60.225;52.254;116.2;973.0
2;1;20;11;12;9;0;3;9.0;58.995;53.230;454.4;928.0
3;1;20;11;12;9;0;3;9.0;58.275;52.780;1147.0;854.6
1;1;20;11;12;10;0;2;10.0;60.026;52.584;106.8;976.5
2;1;20;11;12;10;0;2;10.0;58.740;53.662;409.1;935.2
3;1;20;11;12;10;0;2;10.0;57.921;53.198;1107.3;860.2
1;1;20;11;12;11;0;1;11.0;59.834;52.930;102.5;978.2
2;1;20;11;12;11;0;1;11.0;58.484;54.099;359.4;942.1
3;1;20;11;12;11;0;1;11.0;57.581;53.631;1080.1;866.0
1;1;20;11;12;12;0;0;12.0;59.640;53.286;98.0;975.8
2;1;20;11;12;12;0;0;12.0;58.222;54.526;314.7;950.4
3;1;20;11;12;12;0;0;12.0;57.240;54.103;1151.4;863.6
1;1;20;11;12;13;0;1;13.0;59.440;53.626;84.9;975.0
2;1;20;11;12;13;0;1;13.0;57.963;54.936;269.3;957.8
3;1;20;11;12;13;0;1;13.0;56.898;54.590;1306.3;839.2
1;1;20;11;12;14;0;2;14.0;59.247;53.938;60.6;976.8
2;1;20;11;12;14;0;2;14.0;57.722;55.343;245.1;962.5
3;1;20;11;12;14;0;2;14.0;56.574;55.072;1452.6;817.9
1;1;20;11;12;15;0;3;15.0;59.084;54.223;39.0;981.3
2;1;20;11;12;15;0;3;15.0;57.488;55.759;258.5;954.7
3;1;20;11;12;15;0;3;15.0;56.266;55.546;1586.6;808.2
1;1;20;11;12;16;0;2;16.0;58.938;54.465;27.6;984.7
2;1;20;11;12;16;0;2;16.0;57.251;56.173;289.3;945.7
3;1;20;11;12;16;0;2;16.0;55.971;56.060;1705.2;794.9
1;1;20;11;12;17;0;1;17.0;58.794;54.653;23.0;986.3
2;1;20;11;12;17;0;1;17.0;57.014;56.590;332.6;941.2
3;1;20;11;12;17;0;1;17.0;55.702;56.612;1821.4;781.7
1;1;20;11;12;18;0;0;18.0;58.650;54.805;20.9;987.2
2;1;20;11;12;18;0;0;18.0;56.788;57.033;404.1;935.9
3;1;20;11;12;18;0;0;18.0;55.480;57.181;1971.9;762.9
1;1;20;11;12;19;0;1;19.0;58.505;54.944;19.5;988.5
2;1;20;11;12;19;0;1;19.0;56.558;57.490;471.0;918.5
3;1;20;11;12;19;0;1;19.0;55.287;57.813;2128.8;735.6
1;1;20;11;12;20;0;2;20.0;58.359;55.074;18.0;990.0
2;1;20;11;12;20;0;2;20.0;56.334;57.973;478.1;913.6
3;1;20;11;12;20;0;2;20.0;55.100;58.545;2279.3;704.8
1;1;20;11;12;21;0;3;21.0;58.211;55.185;16.4;991.6
2;1;20;11;12;21;0;3;21.0;56.144;58.484;449.0;915.2
3;1;20;11;12;21;0;3;21.0;54.906;59.384;2412.9;687.9
1;1;20;11;12;22;0;2;22.0;58.063;55.284;15.2;992.5
2;1;20;11;12;22;0;2;22.0;55.970;58.986;453.2;906.5
3;1;20;11;12;22;0;2;22.0;54.699;60.186;2471.8;698.6
1;1;20;11;12;23;0;1;23.0;57.918;55.383;15.1;992.5
2;1;20;11;12;23;0;1;23.0;55.795;59.486;488.4;899.0
3;1;20;11;12;23;0;1;23.0;54.519;60.890;2543.0;698.8
1;1;20;11;13;0;0;0;24.0;57.773;55.481;16.8;991.7
2;1;20;11;13;0;0;0;24.0;55.625;59.983;484.3;898.6
3;1;20;11;13;0;0;0;24.0;54.376;61.584;2607.7;697.6
