5;1
GDAS;20;10;8;0;0
GDAS;20;10;15;0;0
GDAS;20;10;22;0;0
GDAS;20;10;29;0;0
GDAS;20;11;1;0;0
3;FORWARD;OMEGA
20;10;16;0;62.085;49.588;100.0
20;10;16;0;62.085;49.588;500.0
20;10;16;0;62.085;49.588;1000.0
1;PRESSURE
1;1;20;10;16;0;0;0;0.0;62.085;49.588;100.0;974.2
2;1;20;10;16;0;0;0;0.0;62.085;49.588;500.0;926.4
3;1;20;10;16;0;0;0;0.0;62.085;49.588;1000.0;869.6
1;1;20;10;16;1;0;1;1.0;61.874;49.564;115.9;971.7
2;1;20;10;16;1;0;1;1.0;61.761;49.404;539.2;921.1
3;1;20;10;16;1;0;1;1.0;61.836;49.449;1023.4;867.8
1;1;20;10;16;2;0;2;2.0;61.673;49.629;126.1;968.7
2;1;20;10;16;2;0;2;2.0;61.456;49.369;570.3;914.9
3;1;20;10;16;2;0;2;2.0;61.590;49.483;1045.9;861.9
1;1;20;10;16;3;0;3;3.0;61.477;49.793;128.3;967.0
2;1;20;10;16;3;0;3;3.0;61.145;49.469;590.0;910.5
3;1;20;10;16;3;0;3;3.0;61.331;49.648;1057.5;858.6
1;1;20;10;16;4;0;2;4.0;61.288;50.048;122.9;967.0
2;1;20;10;16;4;0;2;4.0;60.848;49.734;612.7;908.2
3;1;20;10;16;4;0;2;4.0;61.064;49.947;1074.9;856.9
1;1;20;10;16;5;0;1;5.0;61.119;50.376;116.0;967.9
2;1;20;10;16;5;0;1;5.0;60.594;50.170;643.6;902.7
3;1;20;10;16;5;0;1;5.0;60.810;50.409;1096.4;851.9
1;1;20;10;16;6;0;0;6.0;60.963;50.760;117.4;968.6
2;1;20;10;16;6;0;0;6.0;60.361;50.710;649.5;899.2
3;1;20;10;16;6;0;0;6.0;60.548;50.975;1100.4;850.5
1;1;20;10;16;7;0;1;7.0;60.821;51.189;129.0;966.3
2;1;20;10;16;7;0;1;7.0;60.146;51.322;624.0;902.3
3;1;20;10;16;7;0;1;7.0;60.307;51.637;1085.5;850.9
1;1;20;10;16;8;0;2;8.0;60.694;51.656;138.0;963.7
2;1;20;10;16;8;0;2;8.0;59.965;51.996;573.9;907.5
3;1;20;10;16;8;0;2;8.0;60.104;52.379;1050.1;856.3
1;1;20;10;16;9;0;3;9.0;60.580;52.151;136.6;963.7
2;1;20;10;16;9;0;3;9.0;59.804;52.683;526.3;920.4
3;1;20;10;16;9;0;3;9.0;59.901;53.100;1025.4;864.2
1;1;20;10;16;10;0;2;10.0;60.485;52.658;129.6;965.1
2;1;20;10;16;10;0;2;10.0;59.668;53.365;491.3;922.7
3;1;20;10;16;10;0;2;10.0;59.728;53.836;998.9;860.8
1;1;20;10;16;11;0;1;11.0;60.413;53.159;119.7;967.4
2;1;20;10;16;11;0;1;11.0;59.552;54.041;449.1;924.4
